id,title,title_ar,title_fr,country,education_level,grade,stream,stream_name,subject,subject_name,content_type,year,session,term,source_name,source_url,file_url,file_type,language,has_solution,solution_url,estimated_pages,estimated_questions,topic,topics,skills,difficulty,source_type,rights_status,quality_status,duplicate_of,alternate_sources_count,notes,discovered_at
"shater-bac_official-2015-math-math-290","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2015 (2015)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2015","Mathématiques - BAC 2015 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2015,"regular","","DzExams","https://www.dzexams.com/ar/annales/enoxVmRvNzZxQndpWFROOHB1d0IvUT09","https://www.dzexams.com/viewer/sujet/enoxVmRvNzZxQndpWFROOHB1d0IvUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/enoxVmRvNzZxQndpWFROOHB1d0IvUT09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2015;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2014-math-math-291","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2014 (2014)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2014","Mathématiques - BAC 2014 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2014,"regular","","DzExams","https://www.dzexams.com/ar/annales/Y0tJOGR1VDQzdmlpVks1U3BoTEl4UT09","https://www.dzexams.com/viewer/sujet/Y0tJOGR1VDQzdmlpVks1U3BoTEl4UT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/Y0tJOGR1VDQzdmlpVks1U3BoTEl4UT09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2014;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2013-math-math-292","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2013 (2013)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2013","Mathématiques - BAC 2013 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2013,"regular","","DzExams","https://www.dzexams.com/ar/annales/UlFKZ3pHV0V4UlNzOHY0bW9ZYWNLdz09","https://www.dzexams.com/viewer/sujet/UlFKZ3pHV0V4UlNzOHY0bW9ZYWNLdz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/UlFKZ3pHV0V4UlNzOHY0bW9ZYWNLdz09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2013;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2012-math-math-293","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2012 (2012)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2012","Mathématiques - BAC 2012 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2012,"regular","","DzExams","https://www.dzexams.com/ar/annales/MXkzS0J3QXg1MDhQSDdZUUlxZXNLZz09","https://www.dzexams.com/viewer/sujet/MXkzS0J3QXg1MDhQSDdZUUlxZXNLZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/MXkzS0J3QXg1MDhQSDdZUUlxZXNLZz09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2012;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2011-math-math-30974","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2011 (2011)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2011","Mathématiques - BAC 2011 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2011,"regular","","DzExams","https://www.dzexams.com/ar/annales/NXRva2k0K1ZseDQzV0pCSXN0SkhHUT09","https://www.dzexams.com/viewer/sujet/NXRva2k0K1ZseDQzV0pCSXN0SkhHUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/NXRva2k0K1ZseDQzV0pCSXN0SkhHUT09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2011;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2010-math-math-30969","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2010 (2010)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2010","Mathématiques - BAC 2010 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2010,"regular","","DzExams","https://www.dzexams.com/ar/annales/TWRmMTB5STN1akIzWWh2dnJQeW5vUT09","https://www.dzexams.com/viewer/sujet/TWRmMTB5STN1akIzWWh2dnJQeW5vUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/TWRmMTB5STN1akIzWWh2dnJQeW5vUT09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2010;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2009-math-math-30964","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2009 (2009)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2009","Mathématiques - BAC 2009 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2009,"regular","","DzExams","https://www.dzexams.com/ar/annales/V2FZOTEvNTFkOVlQZDg2UG9idEFMZz09","https://www.dzexams.com/viewer/sujet/V2FZOTEvNTFkOVlQZDg2UG9idEFMZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/V2FZOTEvNTFkOVlQZDg2UG9idEFMZz09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2009;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.944Z"
"shater-bac_official-2008-math-math-30891","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2008 (2008)","موضوع الرياضيات - شعبة ر - شهادة البكالوريا 2008","Mathématiques - BAC 2008 (Mathématiques)","DZ","secondary","3AS","math","رياضيات","math","الرياضيات","bac_official",2008,"regular","","DzExams","https://www.dzexams.com/ar/annales/ZzJPZFFVMVo2MWh1TkQvUWI2OU1vZz09","https://www.dzexams.com/viewer/sujet/ZzJPZFFVMVo2MWh1TkQvUWI2OU1vZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/ZzJPZFFVMVo2MWh1TkQvUWI2OU1vZz09",4,8,"الرياضيات - رياضيات","الرياضيات;رياضيات;بكالوريا 2008;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:49.945Z"
"shater-bac_official-2026-technique_math-math-49320","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2026 (2026)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2026","Mathématiques - BAC 2026 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2026,"regular","","DzExams","https://www.dzexams.com/ar/annales/UHZ6T2hMMTNHSkxxdlZ2QllBMnhUUT09","https://www.dzexams.com/viewer/sujet/UHZ6T2hMMTNHSkxxdlZ2QllBMnhUUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/UHZ6T2hMMTNHSkxxdlZ2QllBMnhUUT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2026;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2025-technique_math-math-46765","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2025 (2025)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2025","Mathématiques - BAC 2025 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2025,"regular","","DzExams","https://www.dzexams.com/ar/annales/RjlRTVBOUnRWOCtMcFVjd2ZtUTN5UT09","https://www.dzexams.com/viewer/sujet/RjlRTVBOUnRWOCtMcFVjd2ZtUTN5UT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/RjlRTVBOUnRWOCtMcFVjd2ZtUTN5UT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2025;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2024-technique_math-math-40692","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2024 (2024)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2024","Mathématiques - BAC 2024 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2024,"regular","","DzExams","https://www.dzexams.com/ar/annales/VmJDRDdFNTNZM1UwVzRQSHBuM05YZz09","https://www.dzexams.com/viewer/sujet/VmJDRDdFNTNZM1UwVzRQSHBuM05YZz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/VmJDRDdFNTNZM1UwVzRQSHBuM05YZz09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2024;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2023-technique_math-math-32237","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2023 (2023)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2023","Mathématiques - BAC 2023 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2023,"regular","","DzExams","https://www.dzexams.com/ar/annales/czlhcmtpbVIwdDdEVkZTQml1bnNVdz09","https://www.dzexams.com/viewer/sujet/czlhcmtpbVIwdDdEVkZTQml1bnNVdz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/czlhcmtpbVIwdDdEVkZTQml1bnNVdz09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2023;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2022-technique_math-math-27555","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2022 (2022)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2022","Mathématiques - BAC 2022 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2022,"regular","","DzExams","https://www.dzexams.com/ar/annales/SXd6UVVsN2dUZHVoK0phV0xwMmMvQT09","https://www.dzexams.com/viewer/sujet/SXd6UVVsN2dUZHVoK0phV0xwMmMvQT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/SXd6UVVsN2dUZHVoK0phV0xwMmMvQT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2022;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2021-technique_math-math-272","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2021 (2021)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2021","Mathématiques - BAC 2021 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2021,"regular","","DzExams","https://www.dzexams.com/ar/annales/OWhIeWVyUHprSXdKZkEvOGdZeTMwdz09","https://www.dzexams.com/viewer/sujet/OWhIeWVyUHprSXdKZkEvOGdZeTMwdz09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/OWhIeWVyUHprSXdKZkEvOGdZeTMwdz09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2021;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2020-technique_math-math-273","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2020 (2020)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2020","Mathématiques - BAC 2020 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2020,"regular","","DzExams","https://www.dzexams.com/ar/annales/RERDRHQ5R2VLL2J2NGdHZ0p5V0sxUT09","https://www.dzexams.com/viewer/sujet/RERDRHQ5R2VLL2J2NGdHZ0p5V0sxUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/RERDRHQ5R2VLL2J2NGdHZ0p5V0sxUT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2020;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2019-technique_math-math-274","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2019 (2019)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2019","Mathématiques - BAC 2019 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2019,"regular","","DzExams","https://www.dzexams.com/ar/annales/aHE3Zloxb0hEWFladWlLRkE5MkJiQT09","https://www.dzexams.com/viewer/sujet/aHE3Zloxb0hEWFladWlLRkE5MkJiQT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/aHE3Zloxb0hEWFladWlLRkE5MkJiQT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2019;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
"shater-bac_official-2018-technique_math-math-275","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2018 (2018)","موضوع الرياضيات - شعبة ت ر - شهادة البكالوريا 2018","Mathématiques - BAC 2018 (Technique Mathématiques)","DZ","secondary","3AS","technique_math","تقني رياضي","math","الرياضيات","bac_official",2018,"regular","","DzExams","https://www.dzexams.com/ar/annales/NDRuRmlLaTlYQXZFb1JaSWFSdVZNUT09","https://www.dzexams.com/viewer/sujet/NDRuRmlLaTlYQXZFb1JaSWFSdVZNUT09","pdf","ar",TRUE,"https://www.dzexams.com/ar/annales/NDRuRmlLaTlYQXZFb1JaSWFSdVZNUT09",4,8,"الرياضيات - تقني رياضي","الرياضيات;تقني رياضي;بكالوريا 2018;امتحان رسمي","needs_mapping","standard_bac","education_platform","official_public_reference","verified","",2,"Verified against authentic Algerian educational curriculum repository.","2026-09-19T01:55:50.012Z"
